file_name,crown_spread,tree_height,dbh,bounding_box
Xanthostemon_seg2.txt,4.003163055903702,6.3312497675,0.11195777279957553,"[4.3362000884, 3.670126023407404, 6.3312497675]"
Crateva_seg5m.txt,4.117093499687499,4.880666476666667,0.11592465833839058,"[4.1746246750000005, 4.059562324374998, 4.880666476666667]"
Camphora_seg1.txt,13.369811426666667,12.291249902499999,0.5632682699832025,"[12.71199799, 14.027624863333333, 12.291249902499999]"
Delonix_seg6_nov.txt,8.464946507708348,8.61974999,0.4124716992327247,"[7.352976637916669, 9.576916377500027, 8.61974999]"
Bauhinia_seg10.txt,3.7519330662368624,4.6328172727163395,0.08902420624880235,"[3.4387101111749914, 4.065156021298733, 4.6328172727163395]"
